,question,answer,query_duration,answer_present,average_precision
5858,what are the various planned maintenance schedules that are generally used,based on equipment running hours,14,1,1.0
5859,when did the first insects appear on earth,about 480 million years ago,13,0,0.0
5860,what powers did a tribune allow the plebeians to exercise,power to veto the actions of the consuls and other magistrates,7,0,0.0
5861,what powers did a tribune allow the plebeians to exercise,"convene and preside over the Concilium Plebis , or people 's assembly",7,0,0.0
5862,what powers did a tribune allow the plebeians to exercise,summon the senate,7,0,0.0
5863,what powers did a tribune allow the plebeians to exercise,propose legislation,7,0,0.0
5864,what powers did a tribune allow the plebeians to exercise,intervene on behalf of plebeians in legal matters,8,0,0.0
5865,who is the football coach at louisiana tech,"Louis Leo `` Skip '' Holtz , Jr.",4,0,0.0
5866,a proto-oncogene is best defined as what type of gene,normal genes involved in cell growth and proliferation or inhibition of apoptosis,6,1,1.0
5867,when does s2 of a series of unfortunate events come out,"March 30 , 2018",10,0,0.0
5868,where is the persian gulf located on the world map,between Iran to the northeast and the Arabian Peninsula to the southwest,5,1,1.0
5869,when did the human genome project start and finish,2003,6,1,1.0
5870,when did the human genome project start and finish,1990,6,1,1.0
5871,what is a good signal to noise ratio for audio,higher than 1 : 1 ( greater than 0 dB ),3,1,1.0
5872,who scored the most goals in a hockey game,Darryl Sittler,5,0,0.0
5873,when did the last episode of westworld air,"June 24 , 2018",4,0,0.0
5874,who said they expect a nation to do its duty,"Vice Admiral Horatio Nelson , 1st Viscount Nelson , from his flagship HMS Victory as the Battle of Trafalgar was about to commence",12,0,0.0
5875,who played cliff on one day at a time,Scott Colomby,21,1,1.0
5876,when is the next super bowl in tampa,"February 7 , 2021",3,0,0.0
5877,fee-for-service is an accident and health insurance benefit payment model in which,services are unbundled and paid for separately,9,0,0.0
5878,when does season 3 start of the ranch,2018,12,0,0.0
5879,when was royal caribbean majesty of the seas built,"April 26 , 1992",4,1,1.0
5880,who plays iron man in spider man homecoming,Tom Holland,4,1,1.0
5881,where was the italian job bus scene filmed,the road to Ceresole Reale via Lago Agnel and Colle del Nivolet,7,1,1.0
5882,who played el guapo in the three amigos,Alfonso Arau Incháustegui,4,0,0.0
5883,what is the population of camp verde az,"10,873",3,1,1.0
5884,inserted on the coronoid process of the mandible,the Temporalis and Masseter,4,1,1.0
5885,what was jeanette's favorite book in the glass castle,people dealing with hardships,6,1,1.0
5886,who plays jeremy gilbert on the vampire diaries,Steven R. McQueen,3,1,1.0
5887,what is frequently referred to as k - means clustering,"a method of vector quantization , originally from signal processing , that is popular for cluster analysis in data mining",5,1,1.0
5888,where is xavier's school for gifted youngsters,"Westchester County , New York",3,0,0.0
5889,last time canadian dollar was at par with us,2007,8,0,0.0
5890,what does m and m stand for in medicine,Morbidity and mortality,3,0,0.0
5891,when did who framed roger rabbit come out,1988,6,1,1.0
5892,why was bastille regarded as the symbol of state oppression,"It played an important role in the internal conflicts of France and for most of its history was used as a state prison by the kings of France . It was stormed by a crowd on 14 July 1789 , in the French Revolution , becoming an important symbol for the French Republican movement , and was later demolished and replaced by the Place de la Bastille .",6,1,1.0
5893,in what subtypes of epithelial tissue are goblet cells usually found,gastrointestinal,4,1,1.0
5894,in what subtypes of epithelial tissue are goblet cells usually found,respiratory,5,1,1.0
5895,in what subtypes of epithelial tissue are goblet cells usually found,reproductive,4,1,1.0
5896,who plays benedict arnold's wife in turn,Ksenia Solo,4,0,0.0
5897,who wrote it was almost like a song,Hal David and Archie Jordan,5,1,1.0
5898,what is the meaning of wallah in arabic,I swear on Gods name,2,1,1.0
5899,why did the treasure have stanley yelnats name on it,suitcase had belonged to Stanley 's great - grandfather,4,1,1.0
5900,man in germany who kept daughter in basement,Josef Fritzl,14,0,0.0
5901,where does the 7th cranial nerve exit the skull,between the pons and the medulla,4,0,0.0
5902,how long after retirement hall of fame nba,at least three full seasons,4,1,1.0
5903,who was in the video don't worry be happy,Bill Irwin,4,1,1.0
5904,who was in the video don't worry be happy,McFerrin,4,1,1.0
5905,who was in the video don't worry be happy,Robin Williams,4,1,1.0
5906,where is last of the summer wine filmed,"Holmfirth , West Yorkshire , England",4,1,1.0
5907,when was the wheels on the bus written,no later than 1939,4,1,1.0
5908,which cities were the center of calvinism and lutheranism,"Zürich , Switzerland",5,1,1.0
5909,what year did monster high dolls come out,July 2010,20,1,1.0
5910,fried green tomatoes who was the old lady,Ninny,4,1,1.0
5911,what is the name of the articulation between the mandible and the cranium,temporomandibular joints ( TMJ ),4,0,0.0
5912,when did the church start worshipping on sunday,in the 1st century,9,1,1.0
5913,who wrote the world of ice and fire,George R.R. Martin,7,1,1.0
5914,what is the max amount of michelin stars,three,4,1,1.0
5915,when did the gold rush start in alaska,the summer of 1899,4,0,0.0
5916,who plays michael burnham on star trek discovery,Sonequa Martin - Green,5,1,1.0
5917,where is the weather channel based out of,"Atlanta , Georgia",6,1,1.0
5918,who brought the brain trust a group of highly educated advisors into power with him,Franklin Roosevelt,25,1,1.0
5919,would you like to swing on a star movie,Going My Way,7,0,0.0
5920,when is the last time the astros been to the world series,2017,15,1,1.0
5921,who does the voice of phineas on phineas and ferb,Vincent Martella,3,1,1.0
5922,where does the movie it's complicated take place,"Santa Barbara , California",8,1,1.0
5923,who was the lead singer of ram jam,Myke Scavone,4,1,1.0
5924,definition of custom as a source of law,the established pattern of behavior that can be objectively verified within a particular social setting,5,1,1.0
5925,when did season 5 of bates motel start,"February 20 , 2017",5,1,1.0
5926,volume and pressure inside the left ventricle at the end of diastole is referred to as,preload,8,1,1.0
5927,how far is beaumont texas from the ocean,30 miles,4,1,1.0
5928,what college does mason go to in boyhood,Sul Ross State University in Alpine,4,1,1.0
5929,apparatus used to determine the volumetric composition of water,Hofmann voltameter,6,0,0.0
5930,what is the origin of the name jose,Spanish form of the given name Joseph,4,0,0.0
5931,where does the phrase go set a watchman come from,Isaiah 21 : 6,7,1,1.0
5932,what year did i spit on your grave come out,1978,22,1,1.0
5933,the first civilization in asia formed along the and river valleys around bc,Mesopotamia,15,1,1.0
5934,who sings with gary allan on every storm,Co-writer Hillary Lindsey,4,1,1.0
5935,when did the men's doubles and women's singles events begin,1884,8,0,0.0
5936,how many olympic gold medals does lebron james have,two,8,1,1.0
5937,what does it mean when two events are mutually exclusive,if they can not both occur at the same time ( be true ),8,1,1.0
5938,what is the temperature of absolute zero in kelvin,zero,4,1,1.0
5939,in what way is theseus responsible for the death of his father,"forgot to put up the white sails instead of the black ones , so his father , the king , believing he was dead , committed suicide",7,1,1.0
5940,what city is garden of the gods in illinois,Equality,5,1,1.0
5941,what is the main ingredient of dum aloo,potato,3,1,1.0
5942,who is the actor playing jason on general hospital,Steve Burton,6,1,1.0
5943,where did the agony in the garden take place,Gethsemane,5,1,1.0
5944,who wrote the new york state constitution of 1777,Gouverneur Morris,12,1,1.0
5945,who wrote the new york state constitution of 1777,John Jay,12,1,1.0
5946,who wrote the new york state constitution of 1777,Robert R. Livingston,12,1,1.0
5947,how long does it take ceres to orbit the sun,4.6 Earth years,7,1,1.0
5948,who does robin van persie play for now,Feyenoord,6,1,1.0
5949,when did the first manned space craft land on the moon,20 July 1969,11,1,1.0
5950,what weight is conor mcgregor and mayweather fighting at,light - middleweight,5,0,0.0
5951,when is the flash season 5 going to air,"October 9 , 2018",7,1,1.0
5952,i just called to say i love you genre,adult contemporary,7,0,0.0
5953,i just called to say i love you genre,R&B,7,1,1.0
5954,who wrote the song in my time of dying,Unknown,5,1,1.0
5955,where was the movie for a few dollars more filmed,Rome 's Cinecittà Studios,6,1,1.0
5956,where was the movie for a few dollars more filmed,"Almería , Spain",6,1,1.0
5957,who played the boy in the blue lagoon,Christopher Atkins,4,1,1.0
5958,what is the difference between whipped cream and chantilly,Sweetened whipped cream is also called Chantilly cream,4,1,1.0
5959,sariska national park is located in which state,"the state of Rajasthan , India",5,1,1.0
5960,what kind of meat comes from a goat,kid,5,1,1.0
5961,what kind of meat comes from a goat,chevon,6,1,1.0
5962,what kind of meat comes from a goat,cabrito,6,1,1.0
5963,what kind of meat comes from a goat,capretto,6,1,1.0
5964,who sailed into shark bay in western australia 1616,An expedition led by Dirk Hartog,8,1,1.0
5965,what is the meaning of nilesh in hindi,Blue Head,2,1,1.0
5966,what is the meaning of nilesh in hindi,the Blue God,2,1,1.0
5967,when was the book of common prayer first published,in 1549,5,1,1.0
5968,what are the olympic gold medals made of,a minimum of 6 grams of gold,5,1,1.0
5969,what are the olympic gold medals made of,at least 92.5 % silver,5,1,1.0
5970,who was the bad guy in dudley do right,Snidely Whiplash,5,0,0.0
5971,where was the movie the blue lagoon filmed,"Champagne Bay , Vanuatu",5,1,1.0
5972,where was the movie the blue lagoon filmed,Jamaica,5,1,1.0
5973,where was the movie the blue lagoon filmed,"Nanuya Levu , a privately owned island in Fiji",5,1,1.0
5974,where was the movie the blue lagoon filmed,Comino Island,5,1,1.0
5975,where was the movie the blue lagoon filmed,Malta,5,1,1.0
5976,who scored the first ever goal at pride park,Vincenzo Montella,9,1,1.0
5977,when was the first ford plant opened in south africa,early 1980s,18,0,0.0
5978,who said can't we just get along,Rodney King,6,0,0.0
5979,where was the land of uz in the bible,"kingdom of Edom , roughly in the area of modern - day southwestern Jordan and southern Israel",3,1,1.0
5980,what is the name of the preakness track,Pimlico Race Course,3,1,1.0
5981,what year was a quiet place set in,2020,10,1,1.0
5982,how many courtrooms does the high court have,three,8,1,1.0
5983,what is the sum of all angles in a hexagon,720 °,4,0,0.0
5984,who plays claire's mom on modern family,Shelley Long,5,1,1.0
5985,where was the titanic sailing from and to,New York City,4,1,1.0
5986,where was the titanic sailing from and to,Southampton,4,1,1.0
5987,what's the legal age to go to a shooting range,at least 18 or 21 years old ( or have a legal guardian present ),7,1,1.0
5988,who was the u.s. military officer that was at the head of the iranian arms deals,Oliver North,11,0,0.0
5989,when did the easter bunny became part of easter,1682,4,1,1.0
5990,where do they play the red river rivalry,"Cotton Bowl stadium in Dallas , Texas",5,1,1.0
5991,who was the founder of the parker brothers,George S. Parker,3,1,1.0
5992,who wrote the story the wizard of oz,L. Frank Baum,4,1,1.0
5993,who wrote i can't make u love me,Allen Shamblin,8,0,0.0
5994,who wrote i can't make u love me,Mike Reid,9,0,0.0
5995,who did the voice of michael jackson on the simpsons,Michael Jackson,7,1,1.0
5996,shakespeare my mistress eyes are nothing like the sun meaning,"This sonnet plays with poetic conventions in which , for example , the mistress 's eyes are compared with the sun , her lips with coral , and her cheeks with roses . His mistress , says the poet , is nothing like this conventional image , but is as lovely as any woman",8,1,1.0
5997,united nations high commissioner for human rights address,"Geneva , Switzerland",15,1,1.0
5998,when does the wife of bath take place,Late Middle Ages,5,1,1.0
