,question,answer,query_duration,answer_present,average_precision
6327,who played ashley on the fresh prince of bel-air,Tatyana Marisol Ali,14,1,0.08333333333333333
6328,what do they use to film aerial america,the Cineflex V14HD gyro - stabilized camera system mounted under the `` chin '' of a helicopter,24,1,1.0
6329,who does the voice of wendy in peter pan,Kathryn Beaumont,8,1,0.25
6330,when was parks and rec season 7 filmed,"ended on December 12 , 2014",14,1,0.25
6331,when was parks and rec season 7 filmed,"began on August 11 , 2014",18,1,0.25
6332,what is a sally port in a prison,"a secure , controlled entryway to a fortification or prison",7,1,1.0
6333,who votes to make someone a presidential party nominee,delegates,17,1,0.642227910977911
6334,who did hercules love in the disney movie,Meg,28,1,0.6227272727272728
6335,who are the las vegas 51s affiliated with,New York Mets,8,1,1.0
6336,the supervisor program in an operating system (os) is also known as the,the kernel,16,1,0.7875
6337,twilight zone characters in search of an exit,episode 79,7,1,1.0
6338,when was the movie west side story made,1961,12,1,0.9028571428571429
6339,first nobel gas in solar eclipse in india,helium,15,0,0.0
6340,who plays thor in the new thor movie,Christopher Hemsworth,10,0,0.0
6341,who were the artists who made the first cajun record,Cléoma Breaux,44,1,1.0
6342,who were the artists who made the first cajun record,Joe Falcon,32,1,1.0
6343,who was the movie good morning vietnam based on,Adrian Cronauer,30,1,1.0
6344,actress who played the bionic woman in the seventies,Lindsay Jean Wagner,21,1,0.2
6345,when did the uk stop sending criminals to australia,10 January 1868,20,1,0.08333333333333333
6346,who wrote momma don't let your babies grow up to be cowboys lyrics,Patsy Bruce,20,1,1.0
6347,who wrote momma don't let your babies grow up to be cowboys lyrics,Ed Bruce,17,1,1.0
6348,first use of electronic voting machine in india,in 1982 in the by - election to North Paravur Assembly Constituency in Kerala,23,1,1.0
6349,who won rupaul drag race all stars 3,Trixie Mattel,13,1,0.6041666666666666
6350,who sings how can this happen to me,Canadian rock band Simple Plan,11,1,0.3333333333333333
6351,what caused the civil war in russia what were the effects read more,the Treaty of Brest - Litovsk,38,1,0.4242424242424242
6352,who sings you're gonna miss me when i'm gone original,American country music duo Brooks & Dunn,11,1,1.0
6353,hills like white elephants what kind of operation are the characters discussing,abortion,20,1,1.0
6354,when does the new new jersey governor get sworn in,"January 16 , 2018",20,1,1.0
6355,what is the height of olympus mons on mars,"nearly 25 km ( 13.6 mi or 72,000 ft )",7,1,1.0
6356,what does the korean last name park mean,bottle gourd,13,1,0.5
6357,the void-for-vagueness doctrine is one of the protections provided by the requirement of,American constitutional law,11,1,0.5833333333333334
6358,who won the all ireland gaelic football final 2017,Dublin,11,1,0.984159779614325
6359,who was the congress president when india became free,Jivatram Bhagwandas Kripalani,17,0,0.0
6360,what is the direction of the rotation of the earth,"eastward , in prograde motion",10,1,1.0
6361,what are the objective of the panchayatiraj system,"the preparation of economic development plans and social justice , as well as for implementation in relation to 29 subjects listed in the eleventh schedule of the constitution",7,0,0.0
6362,which scientist lost their life in consequence of their discovery,Marie Curie,12,0,0.0
6363,what's the name of the north pole,Terrestrial North Pole,7,1,1.0
6364,what's the name of the north pole,North Pole,7,1,0.9355089355089355
6365,what's the name of the north pole,Geographic North Pole,7,1,0.9276437847866419
6366,what is the meaning of the name leroy,`` the king '',7,1,1.0
6367,release date of kya kool hai hum 3,"January 22 , 2016",21,1,1.0
6368,where do the red sox go for spring training,"Fort Myers in Lee County , Florida , United States",23,1,1.0
6369,what are the major landforms in the canadian shield,James,19,1,0.5340659340659341
6370,what are the major landforms in the canadian shield,Laurentian Upland,19,1,1.0
6371,what are the major landforms in the canadian shield,Kazan Region,23,1,1.0
6372,what are the major landforms in the canadian shield,Davis,21,1,1.0
6373,what are the major landforms in the canadian shield,Hudson,20,1,0.7374209124209123
6374,what is the uncertainty principle with respect to momentum and position,"a fundamental limit to the precision with which certain pairs of physical properties of a particle , known as complementary variables , such as position x and momentum p , can be known",11,1,1.0
6375,where is west chester ohio on the map,"situated between Sharonville and Liberty Township , about 18 miles ( 29 km ) north of Cincinnati",10,1,1.0
6376,the first time a corporation sells its stock to the public is known as an,initial public offering,42,1,0.8766666666666666
6377,who starred in the original film far from the madding crowd,Peter Finch,21,1,1.0
6378,who starred in the original film far from the madding crowd,Julie Christie,13,1,0.8333333333333333
6379,who starred in the original film far from the madding crowd,Alan Bates,24,1,1.0
6380,who starred in the original film far from the madding crowd,Terence Stamp,20,1,1.0
6381,where does the eurostar go from in london,Paris,35,1,0.8372285122285121
6382,where does the eurostar go from in london,Avignon,29,1,0.625
6383,where does the eurostar go from in london,Brussels,19,1,0.8242424242424242
6384,where does the eurostar go from in london,Lille,18,1,0.5709090909090909
6385,where does the eurostar go from in london,Lyon,29,1,0.7783333333333333
6386,where does the eurostar go from in london,Marseille,36,1,0.7916666666666666
6387,what was peter gabriel's last album with genesis,The Lamb Lies Down on Broadway,12,1,0.5769230769230769
6388,when is season 9 of charmed coming out,June 2010,21,1,1.0
6389,when was the 24 second shot clock introduced,the 1954 -- 55 season,39,1,1.0
6390,where is the septum located in the heart,"is directed obliquely backward to the right , and curved with the convexity toward the right ventricle",21,1,0.5
6391,who won the women's ncaa in 2017,South Carolina,11,1,0.5015151515151515
6392,the inferior portion of the pharynx which extends from the epiglottis to the esophagus is the,laryngopharynx,9,1,0.5353535353535352
6393,where did the red bull guy jump from,39 kilometres ( 24 mi ),20,1,0.5
6394,what 6th period metal is liquid at room temperature,bromine,12,1,0.41025641025641024
6395,what 6th period metal is liquid at room temperature,Mercury,11,1,0.7527734170591313
6396,who sang female vocals on i would do anything for love,Lorraine Crosby,18,1,0.6
6397,who said outside the church there is no salvation,"Saint Cyprian of Carthage , a bishop of the 3rd century",9,1,0.09090909090909091
6398,who is the character huck finn based on,"based on Tom Blankenship , the real - life son of a sawmill laborer and sometime drunkard named Woodson Blankenship , who lived in a `` ramshackle '' house near the Mississippi River behind the house where the author grew up in Hannibal , Missouri .",15,1,0.5
6399,when did gta 5 come out for xbox one,November 2014,22,1,1.0
6400,how many night of the museum movies are there,three,8,1,0.6808793058793059
6401,what is dr seuss one fish two fish about,about a boy and a girl named Jay and Kay and the many amazing creatures they have for friends and pets,45,1,1.0
6402,who plays richard castle in the tv series castle,Nathan Fillion,21,1,1.0
6403,by manipulating a buffer overflow an attacker can jump,"to an instruction already in memory which will make a second jump , this time relative to the pointer ; that second jump will branch execution into the shellcode",11,1,1.0
6404,what is the typical pressure at which an oil burner operates,usually 100psi,10,1,1.0
6405,when is black butler book of atlantic coming out in america,on June 14 in a dubbed format,22,1,1.0
6406,when is black butler book of atlantic coming out in america,on June 12 in a subtitled - only format,22,1,1.0
6407,who sings theme song on sons of anarchy,Curtis Stigers & The Forest Rangers,9,1,0.25
6408,where can i find el shaddai in the bible,Ezekiel,15,1,0.75
6409,where can i find el shaddai in the bible,Genesis,10,1,0.6147186147186147
6410,where can i find el shaddai in the bible,Exodus,10,1,0.7919294990723561
6411,when did the parliament of india adopt the indo us civil nuclear deal,"July 22 , 2008",19,1,1.0
6412,what is the meaning of tbsp and tsp,"tbsp. is usually used to refer to a tablespoon , to differentiate it from the smaller teaspoon ( tsp . )",5,1,1.0
6413,de donde es el area 722 en usa,east central Florida,18,0,0.0
6414,de donde es el area 722 en usa,the Treasure Coast of the state of Florida,8,0,0.0
6415,where is the street where the beatles crossed,City of Westminster in London,8,0,0.0
6416,where is the street where the beatles crossed,borough of Camden,8,0,0.0
6417,who played natalie on one life to live,Melissa Archer,19,1,1.0
6418,which native civilization lived in the region that is now eastern and southern mexico,The Maya civilization,28,1,0.2
6419,when is freestyle skiing in the 2018 olympics,between 9 and 23 February 2018,7,1,1.0
6420,of which religion is the avesta a sacred book,Zoroastrianism,7,1,0.9658119658119657
6421,what type of healthcare system does china have,both public and private,16,1,0.8333333333333333
6422,where was the nuclear test ban treaty signed,Moscow,9,1,0.5352564102564102
6423,who sings always have to steal my kisses,Ben Harper & the Innocent Criminals,11,1,1.0
6424,who wrote we have all the time in the world,music was composed by John Barry and the lyrics by Hal David,11,1,1.0
6425,when was the emergence of the english court system,1189,17,1,1.0
6426,how big is the white mountain national forest,"750,852 acres ( 303,859 ha ) ( 1,225 sq mi )",14,1,1.0
6427,when was harry potter and the half blood prince published,16 July 2005,13,1,0.5777777777777777
6428,when does the new season of greenhouse academy start,March 2018,13,1,0.6428571428571428
6429,first person to get nobel prize in economics,Jan Tinbergen,14,1,0.8333333333333333
6430,first person to get nobel prize in economics,Ragnar Frisch,13,1,0.8333333333333333
6431,when was the first computer sold to consumers,1981,20,1,0.4519230769230769
6432,who wrote the song me myself and i,Robert Waller,14,1,1.0
6433,who wrote the song me myself and i,Beyoncé,25,1,1.0
6434,who wrote the song me myself and i,Scott Storch,28,1,1.0
6435,what is an example of a global commons,the atmosphere,33,1,1.0
6436,who makes the diesel engine in the jeep liberty,VM Motori,9,1,0.7877185314685314
6437,who won the mens olympic figure skating 2018,Yuzuru Hanyu,21,1,1.0
6438,the wainwright building in st. louis is an example of,the first early skyscrapers in the world,10,1,1.0
6439,did pokemon start as a game or a show,video games,8,1,0.44325396825396823
6440,who votes in pa special election march 13,Pennsylvania 's 18th congressional district,25,1,0.5
6441,who did de gea used to play for,Atlético Madrid,12,1,0.5909090909090909
6442,who plays alison in pretty little liars tv show,Sasha Pieterse,26,1,0.7346611721611721
