,question,answer,query_duration,answer_present,average_precision
34306,which type of device should you use to create the dmz,firewall,14,1,1.0
34307,what is the population of san sebastian spain,"186,095",7,1,0.5
34308,who plays nick and sharon's daughter on young and the restless,Alyvia Alyn Lind,9,0,0.0
34309,what is school of open learning in du,a pioneer institution in the field of distance education in India,7,1,1.0
34310,what is the symbol on superman's chest,letter S,8,0,0.0
34311,who sang if i could put time in a bottle,Jim Croce,8,1,1.0
34312,when was the orleans hotel in las vegas built,1996,5,1,1.0
34313,when did ben nevis win the grand national,1980,10,1,1.0
34314,who plays max in wizards of waverly place,Jake Austin Szymanski,4,0,0.0
34315,when do you take the usmle step 2,during the fourth year of medical school,7,0,0.0
34316,when do you take the usmle step 2,typically,23,1,0.5833333333333333
34317,where is the university of the south located,"Sewanee , Tennessee , United States",6,1,0.5
34318,what type of rocks form when lava cools after a volcanic eruption,Volcanic rock,11,1,0.5
34319,the rosie project who is her biological father,Phil,10,1,1.0
34320,when does the pray for the wicked album come out,"June 22 , 2018",17,1,1.0
34321,when did the song poker face come out,"September 26 , 2008",7,1,1.0
34322,who was the prime minister of pakistan when martial law was imposed in 1958,General Ayub Khan,20,1,1.0
34323,who wrote the song die a happy man,Joe Spargur,8,1,1.0
34324,who wrote the song die a happy man,Thomas Rhett,21,1,1.0
34325,who wrote the song die a happy man,Sean Douglas,20,1,1.0
34326,which protocol provides names and name resolution for workgroups in windows,NetBIOS,7,1,0.3333333333333333
34327,how many episodes are in season 4 of nikita,six,15,1,1.0
34328,who sang don't know what you got till it's gone,Cinderella,11,1,1.0
34329,who does the voice of sheen from jimmy neutron,Jeffrey Garcia,9,1,1.0
34330,survivor of the 1945 atomic bombings of hiroshima and nagasaki,Tsutomu Yamaguchi,5,1,1.0
34331,who wins survivor blue collar white collar no collar,Mike Holloway,19,0,0.0
34332,when does the 12th day of christmas begin,25 December,9,1,1.0
34333,what kind of heat transfer is a fan,forced convection,6,1,1.0
34334,what kind of juniper is used to make gin,Juniperus communis,12,1,1.0
34335,who played snake eyes in the gi joe movie,Raymond `` Ray '' Park,7,0,0.0
34336,who sings we could be heroes for just one day,David Bowie,12,1,1.0
34337,what ship was used in the movie magnum force,Rabaul,22,0,0.0
34338,how many games is in the nba playoffs,best - of - seven,4,1,1.0
34339,what is meant by the sun is over the yardarm,"the time of day has been reached at which it is acceptable , variously , to have lunch or ( more commonly ) to have an alcoholic beverage",10,1,1.0
34340,what kind of grapes are in moscato wine,Muscat,6,1,1.0
34341,who won season six of master chef junior,Beni Cwiakala,7,0,0.0
34342,when was the royal crescent in bath built,1767 and 1774,10,1,1.0
34343,what can you find in a griffin's body,"the body , tail , and back legs of a lion ; the head and wings of an eagle ; and an eagle 's talons",10,0,0.0
34344,who played richie in from dusk till dawn,Zane Holtz on TV,5,1,0.3333333333333333
34345,who played richie in from dusk till dawn,Quentin Tarantino on film,9,1,0.3333333333333333
34346,where are the cnn studios in new york,Time Warner Center,7,1,1.0
34347,game show where couples answer questions about each other,The Newlywed Game,15,1,1.0
34348,who does suarez play for 2018 world cup,Uruguay,11,1,1.0
34349,who is principal secretary to prime minister of india,Nripendra Misra,20,1,0.5
34350,how many embassies are there in washington dc,177,10,0,0.0
34351,who acts as the federal government's lawyer before the supreme court,Solicitor General,6,0,0.0
34352,any naturally occurring inorganic crystalline substance with a fairly definite chemical composition,mineral,9,1,1.0
34353,what's the name of the blonde powerpuff girl,Bubbles,4,1,0.8333333333333333
34354,what kind of wood is used for pinewood derby cars,pine,8,1,1.0
34355,who sang yesterday all my troubles seemed so far away,McCartney,22,1,1.0
34356,when did from the d to the a release,March 2017,7,0,0.0
34357,how many episodes of kenan and kel are there,65,10,1,0.5
34358,who is the movie new jack city based on,the real life Detroit gang The Chambers Brothers,8,0,0.0
34359,what is the name of the navy base in pensacola florida,Naval Air Station Pensacola,11,1,1.0
34360,what is a wet bar in an apartment,a small bar used for mixing alcoholic beverages,4,1,1.0
34361,which political party has dominated japanese politics since the end of world war ii,the LDP,20,1,0.5
34362,who sang the song she drives me crazy,Fine Young Cannibals,6,1,1.0
34363,who played truman capote in the movie capote,Philip Seymour Hoffman,12,1,1.0
34364,where is the super cup 2017 being played,"at the Philip II Arena in Skopje , Macedonia",6,1,1.0
34365,der hölle rache kocht in meinem herzen flute,is an aria sung by the Queen of the Night,11,1,1.0
34366,what was the fastest propeller plane in ww2,twin - DB 603 - powered Dornier Do 335 `` Pfeil '',6,1,1.0
34367,how do you pronounce wonder woman's mom's name,Queen Hippolyta,11,0,0.0
34368,who sings baby when i see you smile,Bad English,8,1,1.0
34369,who sang the original me and bobby mcgee,Roger Miller,6,1,0.8333333333333333
34370,when did the portuguese explore the gold coast of west africa,15th century,8,1,1.0
34371,who won india's next top model season 2,21 year - old Pranati Prakash from Patna,15,0,0.0
34372,who wrote love will keep us alive by the eagles,Peter Vale,16,1,1.0
34373,who wrote love will keep us alive by the eagles,Jim Capaldi,7,1,1.0
34374,who wrote love will keep us alive by the eagles,Paul Carrack,32,1,1.0
34375,who were the founding members of pink floyd,Richard Wright on keyboards and vocals,7,1,1.0
34376,who were the founding members of pink floyd,Syd Barrett on guitar and lead vocals,5,1,1.0
34377,who were the founding members of pink floyd,Nick Mason on drums,27,1,1.0
34378,who were the founding members of pink floyd,Roger Waters on bass and vocals,6,1,1.0
34379,where does the last name atkinson come from,Middle English,14,1,0.3333333333333333
34380,who regulates the control of syndicates in california,California Department of Business Oversight ( DBO ),7,0,0.0
34381,what college did monica go to in love and basketball,USC,8,1,1.0
34382,where is area code 732 located in usa,"Middlesex , Somerset , and Union counties in Central Jersey , and Monmouth and northern Ocean counties on the Jersey Shore",10,1,1.0
34383,where did big live in sex and the city,Napa Valley,20,1,0.5
34384,what kind of economic system china has at present,socialist market economy,11,1,1.0
34385,who says i late i late for a very important date,White Rabbit,9,0,0.0
34386,who constructed the massive defensive wall around constantinople in the early 5th century ce,Constantine the Great,17,1,1.0
34387,which kind of majority is needed for the house and senate to override a presidential veto,a two - thirds vote in both the House and Senate,13,1,1.0
34388,what happens if indirect coombs test is positive,indicates that an immune mechanism is attacking the patient 's own RBCs,16,1,1.0
34389,who sings the circle of life at the beginning of the lion king,Lebo M.,5,1,1.0
34390,who sings the circle of life at the beginning of the lion king,Carmen Twillie,21,1,1.0
34391,when did home credit start its operations in india *,2010s,17,1,1.0
34392,what river was the movie maverick filmed on,Columbia River in Washington State,5,1,1.0
34393,who advocated for supervising probationers and revoking probation if the accused returned to crime,John Augustus,15,1,1.0
34394,where is the 2017 mountain west championship game played,"at Albertsons Stadium in Boise , Idaho",14,1,1.0
34395,how many cars does a nascar team have,limited to four cars,6,1,1.0
34396,what is the meaning of amor vincit omnia,Love Conquers All,4,1,1.0
34397,who conspired in italy to bring about a revolution,Giuseppe Mazzini,8,0,0.0
34398,what changes came to be seen in the indian politics after 1990,"that of the politics of social justice based on caste which followed the implementation of Mandal commission report , and of the politics of religion based on Hindu nationalism",14,1,0.3333333333333333
34399,who played in the final world cup 2018,Croatia,9,1,0.8333333333333333
34400,who played in the final world cup 2018,France,7,1,0.8333333333333333
34401,where is the church of the nativity located,"in Bethlehem , in the West Bank",21,1,1.0
34402,who won season 12 of hell's kitchen,Scott Commings,7,1,1.0
34403,where does the last name quiroz come from,toponym referring to Quirós in Asturias,9,1,1.0
34404,how many eggs the fish produces each time,"120,000 and 680,000",30,0,0.0
34405,where does the internal pudendal artery come from,branches off the internal iliac artery,9,1,1.0
34406,who plays the twin brothers in harry potter,Oliver Martyn John Phelps,10,0,0.0
34407,who plays the twin brothers in harry potter,James Andrew Eric Phelps,5,0,0.0
34408,if a solution is blue what color will it show the most response in terms of absorption,yellow - orange,9,0,0.0
34409,who sang killing me softly in the 70s,Lori Lieberman,6,1,1.0
34410,when does the movie eigth grade come out,"July 13 , 2018",14,0,0.0
34411,the actor of the gods must be crazy,"Nǃxau ǂToma ( short : Nǃxau , alternative spelling Gcao Tekene Coma",15,0,0.0
34412,what year did prince's sign of the times come out,"March 31 , 1987",15,0,0.0
34413,who gave the speech in cleremont france which began the crusades,Pope Urban,9,1,1.0
34414,who sings the song i will try to fix you,Coldplay,18,1,1.0
34415,who dies in the movie pay it forward,Trevor,29,1,1.0
34416,which american inventor invented the commercial telegraph based on joseph henry work,Sir Charles Wheatstone,21,1,1.0
34417,which american inventor invented the commercial telegraph based on joseph henry work,Samuel F.B. Morse,13,1,1.0
34418,who plays catalina on my name is earl,Nadine E. Velazquez,7,0,0.0
34419,who won the great american bake off 2017,Vallery Lomas,5,1,1.0
34420,where is the number 6 cylinder on a ford v8,on the left,11,0,0.0
34421,sunil grover role in comedy nights with kapil,Gutthi,5,1,1.0
34422,where is oxbridge academy located in south africa,Stellenbosch,9,1,0.8333333333333333
34423,where does the money go from the met gala,the Metropolitan Museum of Art 's Costume Institute in New York City,15,1,1.0
34424,who won the new york city mayoral race,Bill de Blasio,11,1,1.0
34425,what are the sources of homoeopathic materia medica,ascertained through provings also known as Homeopathic pathogenetic trials ( HPT ),7,1,1.0
34426,when did veterans day start being called veterans day,"June 1 , 1954",7,1,1.0
34427,movie with steve guttenberg a dog and a dolphin,Zeus and Roxanne,14,1,0.5
34428,when does the new season of disappeared start,"April 11 , 2016",14,0,0.0
34429,what is the setting of the story a raisin in the sun,Washington Park Subdivision of Chicago 's Woodlawn neighborhood,9,1,1.0
