,question,answer,query_duration,answer_present,average_precision
6100,who developed an apparatus to breathe compressed air underwater,Sieur Fréminet,10,1,0.25
6101,who has the most 4 point plays in nba history,Jamal Crawford,36,1,1.0
6102,what is the plain of jars in laos,megalithic archaeological landscape,5,1,1.0
6103,who sang the original greatest love of all,George Benson,12,1,1.0
6104,the governor general who annexed sindh in british india,"General Sir Charles James Napier , GCB",26,0,0.0
6105,when was the first curry house opened in britain,1810,12,1,1.0
6106,when did hand held hair dryers come out,1920,20,1,0.5821428571428572
6107,when did they stop making silver kennedy half dollars,1971,21,1,0.688888888888889
6108,who has final authority over the federal budget,Office of Management and Budget,12,1,0.6
6109,what city was the seat of the french monarchy,Paris,16,1,0.7551948051948052
6110,what was the last year hummer h2 was made,2009,23,1,0.8480519480519481
6111,what is the purpose of crystal violet used in the gram stain procedure,to make bacteria more visible in stained sections of lung tissue,17,1,1.0
6112,who won dancing with the stars atheletes 2018,Jenna Johnson,14,1,0.3873015873015873
6113,who won dancing with the stars atheletes 2018,Adam Rippon,10,1,0.30952380952380953
6114,who did jordi vilasuso play on guiding light,Tony Santos,13,1,1.0
6115,where was the cold harbor battle fought at,"near Mechanicsville , Virginia",16,1,1.0
6116,who plays howard's mom's voice on big bang,Carol Ann Susi,7,1,0.5
6117,who was the book of daniel written to,the Jews of the 2nd century BC,19,1,1.0
6118,where is irish spoken as a first language,Ireland,15,1,0.9263455988455989
6119,when did the great wall of china begin construction,Spring and Autumn ( 771 -- 476 BC ),15,1,0.5
6120,who wrote ive got friends in low places,Dewayne Blackwell and Earl Bud Lee,28,1,1.0
6121,what type of microsoft server serves as an email server,Microsoft Exchange Server,22,1,0.8055555555555555
6122,what is the fastest train in the us,The Acela Express,20,0,0.0
6123,the biggest centre of iron and steel industry in china is,Anshan in Liaoning,11,1,1.0
6124,when was the voting rights act of 1965 signed,"August 6 , 1965",16,1,1.0
6125,when is brooklyn 99 season 5 coming out,"September 26 , 2017",26,1,1.0
6126,when was the lion and the mouse written,2009,16,1,1.0
6127,what is the meaning of student academic performance,"the extent to which a student , teacher or institution has achieved their short or long - term educational goals",8,1,0.2
6128,what is the meaning of hakuna matata in english,`` no trouble '',7,1,1.0
6129,who had control of the senate in 2008,Democrats,10,1,0.6142857142857143
6130,who invented the quad jump in figure skating,Kurt Browning,19,1,0.8611111111111112
6131,who sang this time i'm in it for love,the American rock band Player,14,0,0.0
6132,what is the statue on the capitol building in washington dc,Statue of Freedom,10,1,0.7708333333333333
6133,the essure system of female sterilization works by,a coil designed to induce fibrosis and block the fallopian tubes is placed into each fallopian tube to prevent fertilization,11,1,1.0
6134,why is the rose parade on january 2,"held in Pasadena , California each year on New Year 's Day ( or on Monday , January 2 if New Year 's Day falls on a Sunday )",11,1,1.0
6135,what was the primary way that the no child left behind act (nclb) evaluated student performance,yearly standardized tests,35,1,0.75
6136,how many gates does miami international airport have,131,21,1,1.0
6137,where was wizards of waverly place tv show filmed,New York City,11,1,1.0
6138,where was wizards of waverly place tv show filmed,Puerto Rico in the caribe Hilton hotel,26,1,1.0
6139,where was wizards of waverly place tv show filmed,Puerto Rico,25,1,1.0
6140,what's michael jordan's most points in a game,69,13,1,0.44325396825396823
6141,when will keeping up with the kardashians season 14 air,"October 1 , 2017",15,1,0.5
6142,who invented potato chips and when was it invented,1817,13,1,1.0
6143,who invented potato chips and when was it invented,William Kitchiner,10,1,1.0
6144,how many movies of the hunger games will there be,four,21,1,0.7856701940035273
6145,what do you use a cleaver knife for,crushing in food preparation,10,1,1.0
6146,what do you use a cleaver knife for,hacking through bone,10,1,1.0
6147,what is the age limit for youth service in nigeria,thirty,10,1,0.6666666666666666
6148,who won the rugby between sa and england,England,11,1,1.0
6149,where does blood go to from the renal vein,the inferior vena cava,17,1,0.7861904761904763
6150,what type of cheese is used for queso,unaged white cheese,6,1,0.5
6151,who did vanessa end up with in gossip girl,Rufus Humphrey,10,1,0.6428571428571428
6152,which is the first tennis club to be established,the Leamington Tennis Club,20,1,1.0
6153,when did m and s stop using st michael,2000,23,1,0.41666666666666663
6154,who wrote the biography parallel lives of illustrious,Plutarch,10,1,0.8095238095238094
6155,where was the movie beast of no nation acted,Ghana,30,1,1.0
6156,who plays lemon's mom in hart of dixie,Meredith Monroe,7,1,0.75
6157,most of the destruction in san francisco following the earthquake of 1906 happened due to,fires,27,1,0.688888888888889
6158,what is the name of the oldest business in rockhampton,Criterion Hotel,12,1,1.0
6159,the written plan of government for the united states is called the,The United States Constitution,25,1,0.6866666666666666
6160,who is the only bowler who take hattrick in both innings of test match,Jimmy Matthews,10,1,0.26785714285714285
6161,when was new zealand part of the british empire,1840,14,1,0.8114558281224947
6162,who plays miss hardbroom in the worst witch,Raquel Cassidy,17,1,1.0
6163,who plays miss hardbroom in the worst witch,Diana Rigg,8,1,1.0
6164,who plays miss hardbroom in the worst witch,Kate Duchêne,10,1,1.0
6165,who plays miss hardbroom in the worst witch,Caroline O'Neill,13,1,1.0
6166,a result of bismarck's austro prussian war was,Italian annexation of the Austrian province of Venetia,9,1,1.0
6167,a result of bismarck's austro prussian war was,shift in power among the German states away from Austrian and towards Prussian hegemony,10,1,1.0
6168,a result of bismarck's austro prussian war was,impetus towards the unification of all of the northern German states,9,1,1.0
6169,a result of bismarck's austro prussian war was,abolition of the German Confederation,9,1,1.0
6170,a result of bismarck's austro prussian war was,replacement by a North German Confederation that excluded Austria and the other South German states,9,1,1.0
6171,the growth of suburbs and urban sprawl were primarily facilitated by,"improved rail and road transport , which led to an increase in commuting",9,1,0.5
6172,who wrote the poetry on which carmina burana is based,students and clergy,11,1,1.0
6173,who controlled the house of representatives in 2002,the Republican Party,12,1,0.7944444444444445
6174,when did the movie jesus christ superstar come out,1973,16,1,0.775
6175,what is the significance of the barbershop pole,The red and white pole outside barber shops references a time when barbers were expected to perform bloodletting and other medical procedures to heal the sick,6,1,1.0
6176,where is the gum wall in seattle washington,Post Alley,9,1,1.0
6177,where did beast of no nation take place,unnamed West African country,20,1,1.0
6178,what does it mean if the wronskian is zero,the functions are linearly dependent,7,1,1.0
6179,what building is on the cover of hotel california,The Beverly Hills Hotel,9,1,0.8666666666666667
6180,when was the grand army of the republic formed,"April 6 , 1866",18,1,1.0
6181,when does sigma come out marvel vs capcom,"October 17 , 2017",8,1,1.0
6182,when were the stocks last used in england,1872,9,1,1.0
6183,when is 200 rupees note introduced in india,25 August 2017,19,1,0.75
6184,acm sigmobile mobile computing and communications review abbreviation,MC2R,11,1,1.0
6185,who plays 7 of 9 on star trek voyager,Jeri Lynn Ryan,10,0,0.0
6186,when did china take control of hong kong,1 July 1997,21,1,0.5656084656084656
6187,when did the indian constitution come into being,1950,22,1,0.775
6188,how many votes did bts get for top social artist,"over 300,000,000",25,1,1.0
6189,what is canada's most popular spectator sport,Ice hockey,38,1,0.6679138321995465
6190,what does joint tenancy mean in real estate,If more than one person leases the same property,12,1,0.5
6191,who is grace you don't own me,Grace Sewell,10,1,0.5
6192,who sings subeme la radio with enrique iglesias,Descemer Bueno,19,1,0.6666666666666666
6193,who sings subeme la radio with enrique iglesias,Zion & Lennox,9,1,1.0
6194,when did the first curious george book come out,1939,30,1,0.6
6195,who plays big rhonda on that 70's show,Cynthia Ann LaMontagne,16,1,0.16666666666666666
6196,who played galen in planet of the apes,( Wright King,21,1,0.5
6197,when did wagner ware go out of business,still manufactured today,14,1,1.0
6198,who sang the home and away theme song,Mark Williams,9,1,1.0
6199,who sang the home and away theme song,Karen Boddington,19,1,1.0
6200,how many states in india under bjp government,41,24,1,0.25757575757575757
6201,how many binary numbers can be created by no more than 4 digits,16,30,1,0.7944444444444445
6202,what year did flight 1549 land in the hudson,2009,16,1,0.7438492063492064
6203,what happened to virginia city after comstock discovered silver ore in six mile canyon,bustling commercial centers,15,1,1.0
6204,tin bhiga lease by india to bangladesh was a part of,"Indira Gandhi - Sheikh Mujibur Rahman treaty of 16 May , 1974",19,1,0.5
6205,what is the normal clotting time for blood,8 to 15 minutes,19,1,1.0
6206,who was the crazy guy in police academy,Robert Francis `` Bobcat '' Goldthwait,17,0,0.0
6207,where does the last name flores originate from,in Asturias,10,1,0.5
6208,where does the last name flores originate from,In Spain,11,1,0.4083333333333333
6209,st mary's church churchgate street old harlow,St Mary & St Hugh 's,9,1,1.0
6210,where is the us open being held at,"Shinnecock Hills Golf Club in Shinnecock Hills , New York",10,0,0.0
6211,who plays the little girl in war for the planet of the apes,Amiah Miller,10,1,0.8333333333333333
6212,what is def leppard's new album called,And There Will be a Next Time ... Live from Detroit,11,1,1.0
6213,who sing the theme song to the jeffersons,Ja'net Dubois,11,1,1.0
6214,who sang the theme song to never say never again,Alan and Marilyn Bergman,10,1,1.0
6215,the boundary between germany and poland is called,Oder -- Neisse line,24,1,0.612073112073112
6216,what is the highest number of michelin stars a resturant can receive,three,11,1,0.9004329004329005
6217,nba rules who can call a time out,the head coach,25,1,0.14285714285714285
6218,nba rules who can call a time out,a player in the game,14,1,0.14285714285714285
6219,flag flown on a ship to indicate the presence of a disease,yellow,7,1,0.5099567099567099
6220,who wrote you can get it if you really want,Jimmy Cliff,11,1,1.0
6221,the story of sohrab and rustum is taken from,a famous episode from Ferdowsi 's Persian epic Shahnameh,12,1,1.0
6222,where does the sciatic nerve run in the human body,begins in the lower back and runs through the buttock and down the lower limb,19,1,1.0
6223,who competes in miss universe miss usa or miss america,Miss USA,18,1,0.8541666666666666
6224,who plays clay's son on one tree hill,Gagnon,11,0,0.0
6225,where did they film all the pretty horses,in New Mexico and Texas,9,1,1.0
6226,who is the president of the university of virginia,Teresa Ann `` Terry '' Sullivan,13,0,0.0
6227,who played chin ho kelly on hawaii five-o,Daniel Dae Hyun Kim,10,1,0.14285714285714285
6228,who played snow white in once upon a time,Jennifer Michelle `` Ginnifer '' Goodwin,14,0,0.0
6229,what is recognized as the dividing line between north korea and south korea,The Military Demarcation Line ( MDL ),15,0,0.0
